Sat May 21 03:01:41.867 2022 : CtMain::main processing for command=/ call show 
Sat May 21 03:01:41.867 2022 : Entering LinuxControllerExplorer::explore 
Sat May 21 03:01:41.867 2022 : Entering LinuxControllerExplorer::getCtrlCount
Sat May 21 03:01:41.867 2022 : LinuxControllerExplorer::getCtrlCount _hDvr=4 _hDvrSwr =-1
Sat May 21 03:01:41.958 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.958 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.958 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.958 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.958 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.958 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.958 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.958 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.958 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.958 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.958 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.958 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.958 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.958 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.958 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.959 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.959 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.959 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.959 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.959 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.959 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.959 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:41.959 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:41.959 2022 : Drive deviceID=9 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=9 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=10 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=10 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=11 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=11 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=19 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=19 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=13 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=13 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=20 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=20 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=12 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=12 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=17 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=17 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=15 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=15 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=18 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=18 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=14 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=14 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Drive deviceID=16 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:41.959 2022 : Drive deviceID=16 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:41.959 2022 : Exiting RmDataMfi::createRmCfg
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::isAllowHDDSSDMix
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.959 2022 : Exiting AdapterDataMfi::isAllowHDDSSDMix retCode = 0
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::isAllowMixInLd
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::isAllowSSDMixInLd
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:41.959 2022 : Exiting AdapterDataMfi::isAllowSSDMixInLd
Sat May 21 03:01:41.959 2022 : Entering AdapterDataMfi::getOem
Sat May 21 03:01:41.959 2022 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:01:41.967 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:01:41.967 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:01:41.967 2022 : Exiting AdapterDataMfi::getOem
Sat May 21 03:01:41.967 2022 : Entering SwBbuCp::sendCmd dcmd=0x05010000
Sat May 21 03:01:41.967 2022 : LinuxMfiDataProvider::fireIoctl DCMD=5010000 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:01:41.967 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=34
Sat May 21 03:01:41.967 2022 : LinuxMfiDataProvider::fireIoctl returning with =34 errno=19
Sat May 21 03:01:41.967 2022 : Entering MWCliRootCp::handleOuput retCode=0, DriveFull=0
Sat May 21 03:01:41.972 2022 : MWCliRootCp::process processed for subtokenID=12 errorCode=0
Sat May 21 03:01:41.972 2022 : Entering MWCliRootCp::handleOuput retCode=0, DriveFull=0
Sat May 21 03:01:41.972 2022 : StorelibItDp::processLibCommand SL request sent
Sat May 21 03:01:41.972 2022 : StorelibItDp::processLibCommand SL responded with retcode=0
Sat May 21 03:01:41.972 2022 : StorelibItDp::processLibCommand SL request sent
Sat May 21 03:01:41.972 2022 : StorelibItDp::processLibCommand SL responded with retcode=0
Sat May 21 03:01:41.972 2022 : Entering RmDataMfi::~RmDataMfi pdListPtr_=236e2a0 count=14
Sat May 21 03:01:41.972 2022 : CtMain::main command completed with retcode=0

Sat May 21 03:01:41.994 2022 : CtMain::main processing for command=/ call / vall delete 
Sat May 21 03:01:41.994 2022 : Entering LinuxControllerExplorer::explore 
Sat May 21 03:01:41.994 2022 : Entering LinuxControllerExplorer::getCtrlCount
Sat May 21 03:01:41.994 2022 : LinuxControllerExplorer::getCtrlCount _hDvr=4 _hDvrSwr =-1
Sat May 21 03:01:41.994 2022 : LinuxControllerExplorer::getCtrlCount kernelVer=1 
Sat May 21 03:01:41.994 2022 : cli_sysfs_scan_for_new_devices: classpath = /sys/class/scsi_host

Sat May 21 03:01:41.994 2022 : cli_sysfs_scan_for_new_devices: direntry->d_name = host0

Sat May 21 03:01:41.994 2022 : cli_sysfs_scan_for_new_devices: path = /sys/class/scsi_host/host0

Sat May 21 03:01:41.994 2022 : cli_get_adapter_map: path = /sys/class/scsi_host/host0/proc_name

Sat May 21 03:01:41.994 2022 : cli_get_adapter_map: drvname = megaraid_sas


Sat May 21 03:01:41.994 2022 : cli_get_adapter_map: megaraid_sas driver found

Sat May 21 03:01:41.994 2022 : cli_get_adapter_map: path = /sys/class/scsi_host/host0/device

Sat May 21 03:01:41.994 2022 : cli_get_adapter_map: path /sys/class/scsi_host/host0/device is link
Sat May 21 03:01:41.994 2022 : cli_get_adapter_map: devicedir = /sys/devices/pci0000:17/0000:17:02.0/0000:19:00.0/host0

Sat May 21 03:01:41.994 2022 : cli_get_adapter_map: host_no = 0

Sat May 21 03:01:41.994 2022 : cli_get_adapter_map: domain=0, bus=25 slot=0 func=0
